,PROPS,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV,TO_WIN
1490,Dereck Lively II-steals-under,0.5,308,3.124967914,0.091060809,0.022075519,0.670320046,0.583333333,0.745600395,44.29904762
1488,Kyrie Irving-points-over,20.5,308,3.124967914,0.091060809,0.022075519,0.747248054,0.555555556,1.725232486,44.29904762
1491,Mike Conley-fgm-over,3.5,308,3.124967914,0.091060809,0.022075519,0.661067146,0.574468085,0.753732566,44.29904762
1492,Nickeil Alexander-Walker-fgm-over,2.5,308,3.124967914,0.091060809,0.022075519,0.636541142,0.434782609,2.320223131,44.29904762
1493,Daniel Gafford-fgm-over,3.5,308,3.124967914,0.091060809,0.022075519,0.619239233,0.454545455,1.811631565,44.29904762
1920,Jaden McDaniels-steals-under,1.5,394,3.073171479,0.097892018,0.024033365,0.750470057,0.6875,0.457964047,40.60882111
1922,Mike Conley-points-over,11.5,394,3.073171479,0.097892018,0.024033365,0.67073214,0.523809524,1.402443155,40.60882111
1923,Dereck Lively II-fgm-over,2.5,394,3.073171479,0.097892018,0.024033365,0.660260112,0.607843137,0.431171887,40.60882111
1924,Nickeil Alexander-Walker-fgm-over,2.5,394,3.073171479,0.097892018,0.024033365,0.636541142,0.434782609,2.320223131,40.60882111
1925,Daniel Gafford-fgm-over,3.5,394,3.073171479,0.097892018,0.024033365,0.619239233,0.454545455,1.811631565,40.60882111
1921,Kyrie Irving-points-over,20.5,394,3.073171479,0.097892018,0.024033365,0.747248054,0.555555556,1.725232486,40.60882111
720,Daniel Gafford-assists-over,0.5,151,3.014384171,0.119896924,0.029866829,0.827955136,0.636363636,1.505361784,32.48196139
723,Nickeil Alexander-Walker-assists-over,1.5,151,3.014384171,0.119896924,0.029866829,0.664507802,0.649122807,0.118506042,32.48196139
724,Nickeil Alexander-Walker-fgm-over,2.5,151,3.014384171,0.119896924,0.029866829,0.636541142,0.434782609,2.320223131,32.48196139
725,Daniel Gafford-fgm-over,3.5,151,3.014384171,0.119896924,0.029866829,0.619239233,0.454545455,1.811631565,32.48196139
722,Derrick Jones Jr.-fg3m-under,1.5,151,3.014384171,0.119896924,0.029866829,0.735758882,0.714285714,0.150312176,32.48196139
721,Naz Reid-fgm-over,3.5,151,3.014384171,0.119896924,0.029866829,0.751416443,0.512195122,2.335255757,32.48196139
563,Daniel Gafford-fgm-over,3.5,115,3.005130329,0.104960809,0.02620659,0.619239233,0.454545455,1.811631565,37.15834101
558,Naz Reid-fgm-over,3.5,115,3.005130329,0.104960809,0.02620659,0.751416443,0.512195122,2.335255757,37.15834101
559,Anthony Edwards-points-under,28.5,115,3.005130329,0.104960809,0.02620659,0.7295506,0.555555556,1.565955401,37.15834101
560,Anthony Edwards-blocks-under,0.5,115,3.005130329,0.104960809,0.02620659,0.697676326,0.6,0.813969384,37.15834101
561,Karl-Anthony Towns-points-under,20.5,115,3.005130329,0.104960809,0.02620659,0.67121792,0.555555556,1.040961278,37.15834101
562,Dereck Lively II-fgm-over,2.5,115,3.005130329,0.104960809,0.02620659,0.660260112,0.607843137,0.431171887,37.15834101
217,Naz Reid-assists-over,0.5,43,2.996438277,0.108028715,0.027031248,0.743339223,0.714285714,0.203374561,35.99422222
221,Daniel Gafford-fgm-over,3.5,43,2.996438277,0.108028715,0.027031248,0.619239233,0.454545455,1.811631565,35.99422222
220,Nickeil Alexander-Walker-fgm-over,2.5,43,2.996438277,0.108028715,0.027031248,0.636541142,0.434782609,2.320223131,35.99422222
219,Mike Conley-assists-under,6.5,43,2.996438277,0.108028715,0.027031248,0.663913187,0.574468085,0.77850366,35.99422222
218,Mike Conley-points-over,11.5,43,2.996438277,0.108028715,0.027031248,0.67073214,0.523809524,1.402443155,35.99422222
216,Daniel Gafford-assists-over,0.5,43,2.996438277,0.108028715,0.027031248,0.827955136,0.636363636,1.505361784,35.99422222
1943,Nickeil Alexander-Walker-fgm-over,2.5,397,2.846519899,0.114965766,0.029888255,0.636541142,0.434782609,2.320223131,32.45795918
1942,Jaden McDaniels-points-over,10.5,397,2.846519899,0.114965766,0.029888255,0.644328069,0.555555556,0.798952621,32.45795918
1941,Karl-Anthony Towns-assists-under,3.5,397,2.846519899,0.114965766,0.029888255,0.665148776,0.583333333,0.701275226,32.45795918
1940,Anthony Edwards-blocks-under,0.5,397,2.846519899,0.114965766,0.029888255,0.697676326,0.6,0.813969384,32.45795918
1939,Anthony Edwards-points-under,28.5,397,2.846519899,0.114965766,0.029888255,0.7295506,0.555555556,1.565955401,32.45795918
1938,Daniel Gafford-assists-over,0.5,397,2.846519899,0.114965766,0.029888255,0.827955136,0.636363636,1.505361784,32.45795918
1056,Daniel Gafford-assists-over,0.5,219,2.778664362,0.101324431,0.02681488,0.827955136,0.636363636,1.505361784,36.29272727
1057,Mike Conley-points-over,11.5,219,2.778664362,0.101324431,0.02681488,0.67073214,0.523809524,1.402443155,36.29272727
1058,Kyrie Irving-fgm-over,7.5,219,2.778664362,0.101324431,0.02681488,0.666650847,0.555555556,0.999857619,36.29272727
1059,Jaden McDaniels-fg3m-under,1.5,219,2.778664362,0.101324431,0.02681488,0.662627266,0.622641509,0.321097744,36.29272727
1060,Luka Doncic-rebounds-over,8.5,219,2.778664362,0.101324431,0.02681488,0.648879471,0.534883721,1.065612446,36.29272727
1061,Nickeil Alexander-Walker-fgm-over,2.5,219,2.778664362,0.101324431,0.02681488,0.636541142,0.434782609,2.320223131,36.29272727
1354,Mike Conley-assists-under,6.5,280,2.764832926,0.118037704,0.031352707,0.663913187,0.574468085,0.77850366,30.89517241
1355,Kyrie Irving-rebounds-over,3.5,280,2.764832926,0.118037704,0.031352707,0.647479982,0.591836735,0.4700895,30.89517241
1352,Anthony Edwards-points-under,28.5,280,2.764832926,0.118037704,0.031352707,0.7295506,0.555555556,1.565955401,30.89517241
1353,Dereck Lively II-steals-under,0.5,280,2.764832926,0.118037704,0.031352707,0.670320046,0.583333333,0.745600395,30.89517241
1350,Naz Reid-fgm-over,3.5,280,2.764832926,0.118037704,0.031352707,0.751416443,0.512195122,2.335255757,30.89517241
1351,Kyrie Irving-points-over,20.5,280,2.764832926,0.118037704,0.031352707,0.747248054,0.555555556,1.725232486,30.89517241
